,Close,Volume,Volatility,30 mavg,30 std,30 upper band,30 lower band,26 ema,12 ema,MACD,Signal,Crossover,btc_total_bitcoins,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions_total,btc_estimated_transaction_volume_usd
21,382.49,91546600,0.0918455384454497,,,,,412.0411522759371,403.7971667732522,-8.24398550268495,-6.6263725466235845,-1.6176129560613655,15112200.0,929754.0131229999,113354299801.0,1610297.5,50.43939975,7.121869830960001,413921.0,105149123.0,102268007.0
22,387.49,56247400,0.03241373970941186,,,,,409.84923064853155,401.2333906159922,-8.615840032539325,-7.026628739343057,-1.5892112931962679,15116675.0,1008642.2324200001,113354299801.0,1754466.0,41.96522497,8.73246629138,435226.0,105350036.0,109228485.0
23,402.97,54824800,0.04461870610715442,,,,,409.24425351482955,401.5054990043088,-7.738754510520778,-7.169729668610642,-0.569024841910136,15120825.0,935388.8859299999,113354299801.0,1694688.25,37.10747183,8.75482120348,383842.0,105543608.0,80026649.0
24,391.73,59062400,0.03515176269369204,,,,,407.725073991426,399.9781241303711,-7.746949861054873,-7.285611496266605,-0.4613383647882676,15125150.0,974832.9955780001,113354299801.0,1691196.21,44.57485172,8.03067642645,404020.0,105754200.0,179714636.0
25,392.15,58147000,0.01836032130562282,,,,,406.3909949701382,398.75794452519665,-7.633050444941546,-7.355309936611895,-0.2777405083296509,15129250.0,978569.915444,120033340651.0,1634415.64,47.44277836,6.9203583783200004,462802.0,105990375.0,124530436.0
26,394.97,47424400,0.012811099577183082,,,,,405.42393177864255,398.1687060959095,-7.255225682733055,-7.335244570758406,0.08001888802535095,15133100.0,918901.0181610001,120033340651.0,1537171.65,47.63990486,6.79007730194,414610.0,106216760.0,134666967.0
27,380.29,59247900,0.041442057377264696,,,,,403.3180595714767,395.3923095905926,-7.9257499808840635,-7.453574536224315,-0.47217544465974814,15136800.0,883099.679791,120033340651.0,1434150.0,50.08400338,6.196263620419999,445935.0,106448214.0,150896201.0
28,379.47,86125300,0.049885366432129034,,,,,401.3391446064428,392.9232898119279,-8.415854794514928,-7.646328860752537,-0.7695259337623908,15141050.0,1014371.25381,120033340651.0,1620331.7,45.3790109,7.278398810539999,424226.0,106670836.0,147102840.0
29,378.25,30284400,0.011711830799735642,412.24699999999996,28.005259992390354,468.2575199847807,356.23648001521923,399.44011733375953,390.65072512869,-8.789392205069532,-7.875224889174353,-0.9141673158951793,15145475.0,1056139.48191,120033340651.0,1689976.32,43.85418346,8.048119475770001,428332.0,106880820.0,147357727.0
30,368.77,37894300,0.03395070097893006,410.0616666666666,28.770113334228775,467.60189333512415,352.5214399982091,396.93802405349646,387.2653817594675,-9.672642294028947,-8.235064738270815,-1.437577555758132,15149950.0,1068073.26137,120033340651.0,1698131.16,31.51669344,10.070459066,384209.0,107049445.0,76182517.0
